	s__Fusobacterium_nucleatum	s__Prevotella_intermedia	s__Dialister_pneumosintes	s__Parvimonas_micra	s__Bacteroides_vulgatus	s__Mock_Bacterium_6	s__Mock_Bacterium_7	s__Mock_Bacterium_8	s__Mock_Bacterium_9	s__Mock_Bacterium_10	s__Mock_Bacterium_11	s__Mock_Bacterium_12	s__Mock_Bacterium_13	s__Mock_Bacterium_14	s__Mock_Bacterium_15	s__Mock_Bacterium_16	s__Mock_Bacterium_17	s__Mock_Bacterium_18	s__Mock_Bacterium_19	s__Mock_Bacterium_20	s__Mock_Bacterium_21	s__Mock_Bacterium_22	s__Mock_Bacterium_23	s__Mock_Bacterium_24	s__Mock_Bacterium_25	s__Mock_Bacterium_26	s__Mock_Bacterium_27	s__Mock_Bacterium_28	s__Mock_Bacterium_29	s__Mock_Bacterium_30	s__Mock_Bacterium_31	s__Mock_Bacterium_32	s__Mock_Bacterium_33	s__Mock_Bacterium_34	s__Mock_Bacterium_35	s__Mock_Bacterium_36	s__Mock_Bacterium_37	s__Mock_Bacterium_38	s__Mock_Bacterium_39	s__Mock_Bacterium_40	s__Mock_Bacterium_41	s__Mock_Bacterium_42	s__Mock_Bacterium_43	s__Mock_Bacterium_44	s__Mock_Bacterium_45	s__Mock_Bacterium_46	s__Mock_Bacterium_47	s__Mock_Bacterium_48	s__Mock_Bacterium_49	s__Mock_Bacterium_50	s__Mock_Bacterium_51	s__Mock_Bacterium_52	s__Mock_Bacterium_53	s__Mock_Bacterium_54	s__Mock_Bacterium_55	s__Mock_Bacterium_56	s__Mock_Bacterium_57	s__Mock_Bacterium_58	s__Mock_Bacterium_59	s__Mock_Bacterium_60	s__Mock_Bacterium_61	s__Mock_Bacterium_62	s__Mock_Bacterium_63	s__Mock_Bacterium_64	s__Mock_Bacterium_65	s__Mock_Bacterium_66	s__Mock_Bacterium_67	s__Mock_Bacterium_68	s__Mock_Bacterium_69	s__Mock_Bacterium_70	s__Mock_Bacterium_71	s__Mock_Bacterium_72	s__Mock_Bacterium_73	s__Mock_Bacterium_74	s__Mock_Bacterium_75	s__Mock_Bacterium_76	s__Mock_Bacterium_77	s__Mock_Bacterium_78	s__Mock_Bacterium_79	s__Mock_Bacterium_80	s__Mock_Bacterium_81	s__Mock_Bacterium_82	s__Mock_Bacterium_83	s__Mock_Bacterium_84	s__Mock_Bacterium_85	s__Mock_Bacterium_86	s__Mock_Bacterium_87	s__Mock_Bacterium_88	s__Mock_Bacterium_89	s__Mock_Bacterium_90	s__Mock_Bacterium_91	s__Mock_Bacterium_92	s__Mock_Bacterium_93	s__Mock_Bacterium_94	s__Mock_Bacterium_95	s__Mock_Bacterium_96	s__Mock_Bacterium_97	s__Mock_Bacterium_98	s__Mock_Bacterium_99	s__Mock_Bacterium_100	s__Mock_Bacterium_101	s__Mock_Bacterium_102	s__Mock_Bacterium_103	s__Mock_Bacterium_104	s__Mock_Bacterium_105	s__Mock_Bacterium_106	s__Mock_Bacterium_107	s__Mock_Bacterium_108	s__Mock_Bacterium_109	s__Mock_Bacterium_110	s__Mock_Bacterium_111	s__Mock_Bacterium_112	s__Mock_Bacterium_113	s__Mock_Bacterium_114	s__Mock_Bacterium_115	s__Mock_Bacterium_116	s__Mock_Bacterium_117	s__Mock_Bacterium_118	s__Mock_Bacterium_119	s__Mock_Bacterium_120	s__Mock_Bacterium_121	s__Mock_Bacterium_122	s__Mock_Bacterium_123	s__Mock_Bacterium_124	s__Mock_Bacterium_125	s__Mock_Bacterium_126	s__Mock_Bacterium_127	s__Mock_Bacterium_128	s__Mock_Bacterium_129	s__Mock_Bacterium_130	s__Mock_Bacterium_131	s__Mock_Bacterium_132	s__Mock_Bacterium_133	s__Mock_Bacterium_134	s__Mock_Bacterium_135	s__Mock_Bacterium_136	s__Mock_Bacterium_137	s__Mock_Bacterium_138	s__Mock_Bacterium_139	s__Mock_Bacterium_140	s__Mock_Bacterium_141	s__Mock_Bacterium_142	s__Mock_Bacterium_143	s__Mock_Bacterium_144	s__Mock_Bacterium_145	s__Mock_Bacterium_146	s__Mock_Bacterium_147	s__Mock_Bacterium_148	s__Mock_Bacterium_149	s__Mock_Bacterium_150
Sample_023	0.0	0.0	0.0	0.00044571020153236457	0.03134522220220946	0.0	0.0	0.0	0.11742446860583367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0051329573513409915	0.0005685207182773233	0.0	0.0	0.031537387393706644	0.0	0.0	0.0	0.00039027322483008495	0.01841051022513796	0.0	0.0	0.08335403456608809	0.010930548660154865	0.05697475910655256	0.0	0.0	0.002574049750926413	0.0	0.0	0.0	0.0021341245231141425	0.0004451609581282958	0.0	0.0005035905233879245	0.0	0.0019633452087235888	0.0	0.0	0.0	0.0	0.0	0.0	0.00404601339416704	0.0	0.0	0.0	0.0	0.0	0.0004886917322669873	0.0	0.00011868650931532218	9.590799437814294e-05	0.0	0.0	0.17242068468934144	0.0	0.0	0.007724382078827313	0.0	0.0	0.00031753460628287396	0.0	0.0	0.0001198039848336724	0.0004472497457816202	0.0	0.0	0.00953863280826701	0.0008080548427795622	0.0	0.0	0.0	0.027042010018491686	0.03166525127930762	0.0011224615438370684	0.0006777238110907113	0.0	0.0	0.004579271178277142	0.00014799542651724329	0.0	0.0	0.0029804903922142057	0.0	0.0	0.00953145651240013	0.06814551010492405	0.0	0.0015443825869883411	0.0	0.0	0.0	0.002845471133221391	0.008292652118492807	2.1904282492729823e-05	0.013565882985307861	0.0	0.0	0.0	0.0	0.0015484695849943186	0.18614494811889254	0.0006565847151805411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.051206709540953854	0.009854422397705863	0.0028507683769482812	0.0	0.0	0.010923406790180877	0.0	0.0002636332943086904	0.0	0.0	0.0010152896352961574	0.0	0.0	0.0	0.0	0.0	0.0	0.0015968280997496849	0.0015161704660407924
Sample_024	0.0	0.00019761933919022482	0.0	0.0	6.942875423505757e-06	0.14764373337955114	0.02146443596392383	0.0	0.0	0.0002335286342548799	0.0	0.10814095395880227	0.0	0.018838815662657438	0.0	0.0	0.0	0.0031667760436098584	0.0009799660785886983	0.0	0.0020259910755718695	0.0	0.0	0.0	0.0	0.0	0.0	3.606487901046444e-05	0.024435544217420817	0.03892189362445162	0.0	1.333429408483931e-05	0.001180852921201792	0.0	0.000322278782460886	0.0	0.0	0.0	0.0	9.96251911373404e-05	0.0	0.0	0.006561744454927172	0.0008337886639702461	0.006765642739263359	0.0	0.0	0.0022093118815344746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006614995086323734	0.0008366558223082036	0.0	0.0	0.0	0.0	0.0	0.0	0.0004954662601831103	0.005683947601562645	0.0	0.0	0.006648210567524691	0.0	0.00035258220044575027	0.0	0.000759795507566466	0.00023249145369471147	0.0016371921288194512	0.0	0.0	0.0	0.04860476066818499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001764977520062477	0.004714112763068936	0.04429452109762762	0.0	0.00028198707622481637	0.0	0.0	0.0	0.0	0.0	0.002264167085134784	0.0	0.0	0.0	0.0	0.0	0.0	0.008757793468263357	0.0	0.0	0.00018094274730130684	0.003874558038676991	0.0005354381806011009	3.0470834643011536e-05	0.0	0.0	0.002697107950744723	0.003845899409685899	0.0	0.0	0.014833575488050255	0.0	0.0	0.0	0.003585729725885677	0.0001918072990867384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11324947404678071	0.00021078177482787653	0.0	0.0	0.0006049970853847134	0.0	0.02902118639993593	0.0	0.020606710666840486	0.00814252147093839	0.24374817437221136	0.00012618195449858437	0.030184380707062163	0.0	0.0	0.0	0.004764287708765912	0.0015432731700458036
Sample_025	0.0	0.0	0.06262270290362396	0.0	0.0	0.00021346229281605828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001445537410259587	0.0	0.011325189574879069	0.0062139580628228965	0.0	0.002096907179950189	0.0	0.0011403936286522047	0.0	0.00015594034518004349	0.0	0.004785369536944342	0.0	0.00029287588136848205	0.0	0.0002919805733938903	0.0	0.0	0.0024123366788464376	0.0017702848743036442	0.0	0.002176299413223495	0.0008106153136490249	0.002593776461140583	0.0	0.0	0.00014335776813588993	0.0	0.0	0.0	0.0	0.0015888067117176023	0.0049691617150382575	0.0	0.0	0.0	0.0	0.0	0.0013996618217109978	0.0021506804470929845	0.0	1.599543948173485e-05	0.0	0.08670970071091087	0.0	0.00024204042804718977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020439379665239212	0.0	0.0059425269004717025	0.0	0.005353872123333759	0.0009122205170849336	0.0	0.0012018928258870078	0.0	0.01125619542139902	0.0	0.0	0.0	0.0	0.0	0.003468398835851116	0.0	0.0	0.0	0.0	0.0	0.003016876957822988	0.0	0.0	0.0	0.0	0.0005528493291635362	0.0	0.0	0.0	0.0	0.0	0.0	0.00016610450323050618	0.0	0.0	0.0	0.0	0.0	0.0024245293183281606	0.0011234426701756828	0.0	0.0	0.0	0.0	0.007867800200500154	0.0007566881982324463	0.6810867104526351	0.0	0.0	0.0008393140582328612	0.0076039413760980714	0.03130722516389742	0.0	0.0	0.0	0.0	0.0	0.008820218094199491	0.0	0.0	0.005774964317397148	0.0	1.8325311333600066e-05	0.0	0.0	0.000813336319979527	0.0004155330665150224	0.0	0.0004947702142537308	0.0	0.0	0.0	0.0	0.0014529897045496593	0.00014187721525616917	0.0007221642757051473	1.3344827720080991e-05	0.0	0.018087464017637306	5.443431262874919e-05
Sample_026	0.0016989109363230413	0.010591547995437173	0.0671902424649552	0.0	0.0013734723676995788	0.00010688481516775155	0.006744443801051541	0.0	0.0	0.005245050176539568	0.0	0.005363725334832126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012001379778868548	0.0	0.0	0.0001407954726908203	0.0	8.635114180923115e-05	0.004616807187073388	0.0	0.0	0.0	0.0	0.0	0.0	0.010324909872871851	0.0	0.0	0.07432139327847445	0.0	0.0	0.0	0.0	0.005571159138265664	0.0	0.0	0.0	0.0	0.0	0.0003412150549015662	0.00022342054258708724	0.0	0.0	0.0009196774536531335	0.0	0.0	0.0	0.0	0.0	0.0007513508321639599	0.012707925481774067	0.0	0.0	0.0004372920295674976	0.0	0.002550293339088769	0.0	0.0	0.0	0.002464637264868281	0.0	0.0	0.0	0.0014356423300326262	0.057127099207230435	0.0005217827808251457	0.014540870809010903	0.0	0.0	0.0	0.0	0.04355471957372041	0.0003185081919774577	0.0	0.0024762052216405935	0.06517984411124103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1369210494306198	0.0	0.0	0.0021726850277748225	0.0	0.0	0.0019203701474388504	0.0	0.07325663985545067	0.0	0.0	0.0	0.0	0.01789535622169901	0.001288994043898933	0.003710111998219389	0.002220969967798822	0.0	0.005407315698836201	0.0035630738366618777	0.0026068093497836125	0.0012775184986668815	0.0	0.0	0.007254465660337392	0.0	0.0	0.007518492446349805	0.0	0.0	0.0	0.05948007815392968	0.0	0.008916042755017018	0.0	0.0	0.0	0.007790579332615404	0.0	0.0009242312858300665	0.004824404166800617	0.016029400795852584	6.785291878104688e-05	0.0	0.0	0.029996081118601945	0.02192347400587805	0.017583929781484885	0.001107341118789019	0.00012073448207678619	0.0	0.0406543734085985	0.08901027582417531	0.022713080029926273	0.0	0.011717952452745558
Sample_027	0.00035685400652946976	0.0	0.03056782603466265	0.0	0.027422574164220812	0.0	0.0	0.0	0.003502991682124036	0.0	6.400939455546922e-05	0.001680139880589008	0.008172317632355977	0.0	5.4137782539321395e-05	0.000903137414797373	0.0	0.0	0.0	0.0009636555175621408	0.0	0.0	0.0005427838825478687	0.0	0.0006417797688937828	0.0005537926593219548	0.0	0.002736764040969407	0.0	0.0	0.004157322805952924	0.0	0.006403321897619608	0.0	0.0	0.002359460469374616	0.0	7.549069860685438e-05	0.0	0.0002314645543518158	0.0	0.0	0.0	0.0	0.00047585955411579256	0.0	0.0	0.0	0.0006199120682735371	8.405764167498551e-05	0.0	0.0	0.0	0.0033967645787778863	0.0	0.0	0.0009011537016602639	0.0006722030161884411	0.0	0.001575608121854499	0.0	0.047593221122087234	0.0	0.0	0.00032153655270464657	0.0	0.0	0.0	0.061090672094015	0.0	0.0004903765738821616	0.0	0.0	0.0	0.0	0.0015919564949732868	0.00298706394267774	0.0	0.0	0.00013298724861427212	0.01655908134044337	0.028876788154673223	0.5934318833780726	0.0	0.0017639806597837399	0.0	0.0	0.00036255045471539647	0.05084086991599892	0.00023051923461932372	0.0	0.0	0.0	0.0048744529189427704	0.0	0.0011488071345722077	0.0	0.0005719025657608223	0.029036837397800597	0.0	0.0	0.0010195914313018404	0.0	0.002792869771329065	7.051655604761428e-05	0.0	4.858748930952773e-06	0.0	0.0004087143745960749	0.0	0.0011354972636445013	0.0	0.0	0.0	0.0009265143765287831	0.0	0.0004148415613027161	0.0	0.00038536043865718367	0.0009099428163007827	0.0	0.0	0.0	0.0	0.0	0.0005742639827616272	0.0	0.0006454604672680827	0.026546162312594122	0.0	0.006087612636519119	0.0	0.00010855498005548768	0.0	0.00021503538676719914	0.007353786422900071	0.0	0.0006968273812397051	0.0	0.0	0.0016344833036742638	0.0	4.285364354041862e-05	0.0	0.0070053819895825225	0.0	0.0	0.0	0.0	0.0
Sample_028	0.0	0.0	0.0	0.0	0.0	0.0	0.08055487502690774	0.0	0.0	0.0	0.019382047110735795	0.0	0.0006457940027345672	0.0	0.0	0.001219921121730935	0.0	0.0	0.00040095014822342536	0.035606147106092105	0.013579472923931753	0.0010566355817476104	0.00019976315467836356	0.003237293346989973	0.0	0.005423968082965188	0.0020924035513921265	0.0	0.0	0.0	0.01536156793565146	0.0	0.12420036382597881	0.0	0.059553897788774283	0.0	0.02413628951151199	0.0050741027954408656	0.04225225918283103	0.00199336232399733	0.00048061242724143266	0.0	0.0	0.006737329968659588	0.0	0.0	0.0	0.0	0.0	0.004998334129774715	0.0	0.0	0.0	0.025455431260251075	0.003816247452212215	0.007034268247265097	0.0	0.06521656647915998	0.002897480587642454	0.006877333033924677	0.042802950639631514	0.0	0.0	0.0	0.0	0.002052781256630754	0.0026621904369270736	9.871942037362225e-05	0.0	0.0	0.0	0.0	0.0	0.006551889326884196	0.0	0.0004836024831260347	0.0	0.1579055056816066	0.0	0.0	0.0026602613087580284	0.004345420901744382	0.0	0.0	0.0	0.0019898527580366598	0.003867877299200889	0.0	0.0	0.004362330662228296	0.0	0.1145791919465471	0.0	0.0	0.0	0.0	0.0	0.003578337437259213	0.0015449343264222345	0.007039992891774731	0.003833350763580841	0.0	0.0	0.0009711252599477444	0.0	0.0	0.0	0.0	0.0	0.0051186115082457115	0.004438000952761617	0.011293200543979037	0.002527562110470632	0.00010990127508230031	0.0	0.0	0.002386420617155721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003045879946820271	0.0	0.00424596716024235	0.0	0.0	0.0	0.0	0.0015622389659927266	0.0007959867908632987	0.0013427657041797333	0.001660351968420276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6541269412389934e-05	0.001604465064827804	0.038828213218455324	0.00018885999396435252	0.0	0.0
Sample_029	0.0	0.0005078070229485073	0.0006260555539418869	0.0	0.0	0.0012841955376626144	0.0	1.4898566303969359e-05	0.0	0.0	0.00269145429380484	0.0015321431654090295	0.022163584267651942	0.0	0.0	0.013727977178814098	0.0	0.0	0.008599295167586724	0.0	0.0	0.024344642030517012	0.004444389199741274	0.0	0.0	0.012712265477148018	0.18874534300925322	0.010403832528851938	0.0	0.0	0.00019417414259557706	0.06762034540920764	0.0013245168538376399	0.0	0.0	0.0	0.07927619008193888	0.00224377217457084	0.0	0.0	0.0	0.0	0.0013812355137238284	0.01817670194220547	0.0	0.0	0.006242324098240387	0.0	0.0	0.004005736777127647	0.038607626622660325	0.006848981563399269	0.0	0.0	0.0	0.0	0.0008442038625379464	0.0	0.0037409926312927046	0.0	0.0	0.002532417961804622	0.0	0.0	0.0	0.0	0.0	0.0	0.00047724540416470843	0.02883480036020315	0.0	0.0	0.00029689254809230775	0.0	7.880063324980904e-05	0.003670036459681769	0.0	0.0006502406537775626	0.003921664510108518	0.009306418241710728	0.0	0.0	0.0456738133001436	0.0	0.0009460853946530462	0.0	0.0	0.006515214895600938	0.09192978330946258	0.015089143311015681	0.01242834536493059	0.0	0.0	0.0029618871410995932	0.0	0.00021191443818541634	0.0	0.0	0.0	0.0	0.0019262322069831736	0.0002927396081632138	0.0006405163324144475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03360288940711449	0.0	0.042887526258349996	0.0	0.002292534225064912	0.0	0.003626374911462144	0.0	0.0005217351366087713	0.0	0.0	0.0013657355713057563	0.0	0.1345095230600384	0.0	0.0	0.00044725716851424694	0.0	0.0	0.011574907380537068	0.0012356768663550615	0.00016212237994329604	0.0	0.0	0.0	0.0	0.00659662731593969	0.0	0.0	0.0	0.004746415936914227	0.004087860094469977	0.00018983680579816203	0.0	0.0014641007331649067
Sample_030	9.314142556880189e-05	0.0	0.0	0.0	0.0	0.022886569623820352	0.0	0.0	0.017844388219367506	0.021311471392621715	0.010110878356837452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001676899374139831	0.0018344068232980344	0.0	0.0	0.0	0.0	0.0	0.32471376645804356	0.009868665642707731	0.00115697227933558	0.007486194625972223	0.0077771069742684764	0.0	0.008122500941770559	0.0	0.002435326379828128	0.0	0.0	0.0073190293026598316	0.0	0.0	0.0	0.0	0.0018839182309650288	0.02931597234393283	0.0	0.0	0.0007948551572830208	0.0	0.0	0.0	0.04664960687991856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00483873550413504	0.0006583118673125719	0.0	0.0	0.0	0.009234425363955797	0.0001107678548231892	0.0	6.470668561497679e-05	0.08462307513307674	0.0006229404227306521	0.0	0.0	0.0	0.0005673578005672181	0.011018164208482568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018087303517116092	0.0	0.0	0.0	0.0027665674277499185	0.0	0.00036237837813493456	0.0	0.016487074552538082	0.021311891144978553	0.0	0.001192550427627552	0.0	0.0	0.0	0.0	0.002031701885551114	0.002021136088178019	0.0	0.0	0.0	0.00974019147263397	0.0	0.00038005019619604915	0.0	0.0	0.05890926719144968	0.0	0.0	0.0	0.0	0.0005411672686837965	0.0	0.0	0.0	0.0	0.010435106377124677	0.0712673636300773	0.07287720776597979	0.0	0.0	0.0	0.002173775039716685	0.0	0.0	0.044996642434258285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03185193747631807	0.0	0.01205701611375434	0.0	0.0	0.0021848070054486224	0.0	0.0	0.0010924919355765911	0.0	0.0	0.0
Sample_031	0.000470360826161271	0.00021401361808114048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002979930759476033	0.0	0.0	0.0	0.002242218992508873	0.0005156535829635165	0.0013888012775394424	0.0	0.006423641876077691	0.0	0.0	0.0	0.008637403218769147	0.20304585241197945	0.03390485082297016	0.031559917626357195	0.0	0.0	0.0	0.001063258385419641	0.0	0.021194141899815135	0.0	0.0	0.0	0.0	0.004936556319116392	0.0	0.0	0.0	0.0	0.0	0.0	0.0009684740236433253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01715003093246962	0.0	0.00046347089127169426	0.0027306096518954783	0.0	0.0	0.0	0.0	0.011871130076230495	0.00037640809053089686	0.0	0.0	0.0	0.0	0.0010222651377197233	0.0	0.0	0.058412922857108744	0.0	0.0	0.0	0.0	0.0009944068652364224	0.000715042262205016	0.0	0.0003040319523300735	0.0	0.0010309828456691922	0.016886851834119934	0.0	0.0004467454310076133	0.0	0.0	0.0021963108767161553	0.03479687696929515	0.024688376216696565	0.02010827572833606	0.0	0.0	0.0009381237003773898	0.0	0.009534103149587947	0.0	0.0031489697806004646	0.0	0.0018371459185683454	0.0	0.0074399334007393195	0.0	0.0	0.02086883157805826	0.08422017813482996	0.044110094096352304	0.0	0.0	0.0	0.0	0.012629165468195631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0979656429049688e-05	0.0	0.0	0.001291790155216874	0.10106408696896374	0.0005426139503360312	0.014982668552736372	0.0	0.03989856083155412	0.0	0.0	0.028658255844005474	0.0	0.00014564648274248906	0.0010883814885807458	0.0	0.017095755082167388	0.0	0.0	0.009113420617941046	0.0	5.662097114569169e-05	0.0	0.0	0.004139341220116143	0.0	0.0	0.0	0.08111775255210081	0.0	0.0029867937895601605	0.0	0.0020229100329053518
Sample_032	0.0014809993988989319	0.0	0.0	0.008471970392144512	0.009942605441983438	0.0	0.0012960945187066569	0.0003707984726414154	0.003983321693521399	0.0004893823381850792	0.0	0.0013819737888328282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026145212046319935	0.0	0.0	0.0	0.0	0.0	0.0	0.009732656695864723	0.022233829259584212	0.01363748004903703	0.0	0.0	0.0	0.046155596378880254	0.0	0.0	0.0	0.0	0.00036415409683062826	0.00013570665282105132	0.0009269359200389029	0.0	0.0039595575620332175	0.016322774244201928	0.006984858147032175	0.0	0.0	0.006754870327955005	0.0	0.0031348371780507527	0.0009528356253473325	0.0	0.0	0.0	0.007736163433018753	0.007726653824289995	0.0	0.0	0.0	0.01645266238714218	0.0	0.0	0.007964621736933176	0.0	0.0	0.0	0.0	0.0	0.026009507059915223	0.010335686615934625	0.0030451408411717334	0.01825179147340509	0.0	0.0	0.0	0.0020711710285951195	4.292428446253981e-06	0.0	0.0	0.0	0.0	0.0002258288195957282	0.0	0.00030050426467387553	0.0	0.00435726063694528	0.01653745980928118	0.0005006666610996738	0.0	0.0	0.0	0.0	0.00656372895027794	0.0024429025442783228	0.0	0.0	0.0	0.003213109643022529	0.0002773975060971055	0.0	0.0	0.022149522315071814	0.0014584689023622876	0.0	0.001079155022065219	0.000835634046843668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00401101856837402	0.00022851269035646676	0.0	0.0	0.011981366976791303	0.0	0.000346572129905024	0.0	0.002531245090562214	0.0	0.011648861962022385	0.0023198050899687272	0.02697340371436425	0.00027237044728326427	0.0	0.0	0.0	0.0	0.0	0.6020763860488143	0.0013214473439971117	0.0	0.0	0.0	0.0017322694044728782	0.0	0.001094384778885216	0.0019360835926249922	0.004130859018896004	0.0	0.0	0.006438646969041584	4.935112713734067e-05	4.032570881271775e-05	0.0
Sample_033	0.0034835209375652892	0.0	7.754522163606615e-05	0.0003067203435365982	0.0007471491162100099	5.193382663801526e-05	0.0	0.0046583610396743825	0.021946632925310034	0.0	0.005737248329746681	0.0	0.004725179189466303	0.0	0.0023365938169229612	0.0	0.0	0.0	0.0	0.0007225187376291028	0.0	0.0008748482951543972	0.0002328540987226624	0.0012285137063324466	0.0011148351622680933	0.0	0.0	0.0	0.0	0.0001545490678258901	0.0	0.0001178114454433628	0.0	0.004364399337933231	0.0	0.0	0.0004951031149760567	0.0	0.018834827132221104	0.0	0.0	0.0014701918194599197	0.0	0.0009519010674618236	0.0	0.003654481876231349	0.0	0.0	0.0	0.0	0.0	0.20685590073359555	0.0036548505072803547	0.0	0.0	0.0	0.0	0.0	0.0	0.0009521349452367943	0.00048792777491106146	0.0	0.0	8.48297538383301e-05	0.0	4.3485307665447455e-05	0.0018512036515439478	0.0	0.0	0.0004447423566331753	0.5945017989158122	0.0	0.00010486494461835462	0.0	0.0	0.00016613468706936198	8.662722463827496e-05	0.002999472330050476	0.0003234348849036194	0.0	0.0	0.0	0.0	0.003269817663902353	0.0	0.0004895085509052457	0.0002699439556787838	0.0	0.0	0.004508382776744128	0.00024410690315366558	0.00011029839198930249	0.0	0.0	0.0	0.0	4.3152825857081014e-05	0.00013451334799796972	0.0	0.0	0.0	0.00016504689778649043	0.0	0.0005989761546919736	0.0	0.008088913208317094	0.0	0.0	0.00215909742900766	0.0	0.0	0.0	0.0	0.0	9.927763096485601e-05	0.0019286034436015757	0.0	0.0	0.0	0.0	0.0	0.00232678911456681	0.0	0.0	0.003091915729024645	0.00046372423994836396	0.0005152605049477344	0.002036256166404211	9.564423639068506e-05	0.0	0.0	0.0	0.027193207158291526	0.011926364325799554	0.0	0.0037463598333840123	0.001271628618257482	0.014790480118563508	0.009019323102914917	7.683166303658094e-05	0.0	0.0	0.0	0.0	0.0	0.01011608409155598	0.0002877856559101389	8.757863424297202e-05	0.0	0.0
Sample_034	0.0	0.0	0.0	0.0	0.0	0.00010971995669681221	0.0	0.014716258936390659	0.0	0.0048305203273242905	0.0	0.0	0.0	0.003276803284933095	0.0	0.0	0.0002697787686750513	0.0	0.0	0.0	0.03757237804342911	0.0	0.0	0.0	0.0	0.00011316637511501042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013156921743427716	0.0	0.0	0.0	0.0	0.0025959882958564843	0.0	0.0	0.0069255639280883284	0.0	0.0	0.0	0.0	0.00732720850441897	0.0	0.0	0.0	0.0	0.0007131562315919788	0.0	0.0009126462516717163	0.0	0.00013811193694803888	0.0	0.0	0.00040669441806701604	0.0013307120543282357	0.0	0.0	0.0	0.001097908294291108	0.0	0.00063460427517984	2.6233303260193607e-05	0.10491277324493332	0.0	0.0	0.0015729580470910185	0.00040597644081636535	0.0012176520934715743	0.0	0.16782914182459058	0.0	0.0	0.0007321682395826079	0.0	0.0018180990029931924	0.0	0.0	0.0	0.0	0.0	0.21219321561275778	0.13962541685414126	0.0	0.0	0.0038004133318514897	0.00479208253956392	5.985871698110291e-05	0.0012560877397095648	0.0	0.0	0.0	0.0	0.0016899580815835878	0.0	0.0012158160874259367	0.0075905248775500886	0.003564787297865261	0.0034976591020500895	0.0	0.00015499101128840098	0.0	0.0	0.0018361848425060988	0.0	0.0007565348860061967	0.0009592493397798981	0.01433346541259906	0.0	0.00012083177696067383	0.0	0.0011723615403480005	0.0	0.043988580477815654	0.0	0.0	0.0	0.0	0.005976442810670077	0.0	0.0	0.0	0.0	0.0	0.0034475039710083794	0.0	0.0	0.0	0.0	0.0	0.0	0.18458684632974157	0.0	0.0	0.0	0.00042384142685265646	4.629380617462267e-05	0.0	0.00010913787268129318	0.0	0.0	0.0	0.0	0.0	0.0	0.0
